id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
npt_article_iv_vi_pairing__nonproliferation_primary	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
npt_treaty_1970__oligopoly_enforcement_reading	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
npt_treaty_1970__reciprocal_disarmament_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
npt_treaty_1970__withdrawal_sovereignty_reading	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
npt_treaty_text__nnws_reading	4	True	0.15290602617813617	0.5205736588960505	0.36766763271791425	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
npt_treaty_text__nws_reading	4	True	0.0362136404368456	0.7397625679049138	0.7035489274680682	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
npt_treaty_text__withdrawal_threshold_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
nsl_legal_text__democratic_enclosure_reading	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
nsl_legal_text__jurisdictional_capture_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
nsl_legal_text__sovereignty_restoration_reading	4	True	-0.048331553245615125	0.7123639542788058	0.7606955075244209	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
nuclear_impossibility_kernel__credibility_paradox_reading	4	True	0.07488390552014793	0.9315528632876693	0.8566689577675214	False	False	False	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	mountain|rope|rope|mountain
nuclear_impossibility_kernel__rational_dropout_reading	4	True	0.0418468883789062	0.5205736588960505	0.47872677051714424	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
nuclear_impossibility_kernel__structural_contraction_reading	4	True	-0.003380158376066651	0.10959445450443167	0.11297461288049832	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
ocean_acidification	4	True	-0.04991505538807157	0.9315528632876693	0.9814679186757409	False	False	False	scaffold|snare|scaffold|snare	scaffold|snare|scaffold|snare	mountain|rope|rope|mountain
ocean_governance_fragmentation	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
one_country_two_systems_framework__autonomy_primacy_reading	4	True	0.6303933770055941	0.7945597951571295	0.16416641815153543	False	False	False	tangled_rope|tangled_rope|snare|snare	tangled_rope|tangled_rope|snare|snare	mountain|rope|rope|mountain
one_country_two_systems_framework__balanced_coexistence_reading	4	True	0.3727450937183137	0.6575667270265899	0.2848216333082762	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
one_country_two_systems_framework__sovereignty_primacy_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
ontological_friction_resolution	4	True	0.06387156647306734	0.7945597951571295	0.7306882286840621	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
openai_default_data_training	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
openai_health_review	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
openclaw_regulation	4	True	0.16900379041174604	0.7945597951571295	0.6255560047453834	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
optimization_under_uncertainty	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
organ_scarcity_moral_rationing	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
ost_article_ii_non_appropriation__commons_conservation	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
ost_article_ii_non_appropriation__extraction_permissive	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
ost_article_ii_non_appropriation__international_regime	4	True	-0.005087391388610282	0.47947573845688846	0.48456312984549876	False	False	False	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	mountain|rope|rope|mountain
overbite_developmental_drift	4	True	-0.013212808779195414	0.24658752263497122	0.25980033141416664	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
paleoclimate_proxy_substitution	4	True	0.15152063967949647	0.7123639542788058	0.5608433145993094	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
papal_temporal_authority_mountain	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
paris_article_4_ndc__equity_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
paris_article_4_ndc__sovereigntist_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
paris_article_4_ndc__supranational_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
pathologization_of_poverty_and_marginalization	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
performative_vs_epistemic_conflict	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
permissive_license_text__commons_coordination_reading	4	True	-0.005070237564099976	0.16439168175664748	0.16946191932074745	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
permissive_license_text__copyleft_counterfactual_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
permissive_license_text__corporate_moat_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
perovskite_solar_cell_certification_gap	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
personal_data_market_concentration	4	True	0.1981423749654954	0.9315528632876693	0.7334104883221739	False	False	False	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	mountain|rope|rope|mountain
personhood_boundary__birth_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
personhood_boundary__birth_threshold_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
personhood_boundary__conception_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
personhood_boundary__developmental_capacity_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
personhood_boundary__spartan_eugenic_reading	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
personhood_boundary__viability_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
pharmaceutical_safety_obfuscation	4	True	0.11223456346996855	0.7945597951571295	0.682325231687161	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
planar_graph_embeddability	4	True	-0.009550081247850919	0.11040195532208537	0.11995203656993629	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
platform_content_moderation_snare	4	True	0.07488390552014793	0.9315528632876693	0.8566689577675214	False	False	False	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	mountain|rope|rope|mountain
platform_copyright_liability_shift	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
platform_lock_in_extraction	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
plural_marriage_mandate__endogenous_reinterpretation_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	mountain|rope|rope|mountain
plural_marriage_mandate__exogenous_override_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
plural_marriage_mandate__institutional_pragmatism_reading	4	True	0.09186683736905867	0.7945597951571295	0.7026929577880708	False	False	False	tangled_rope|tangled_rope|piton|snare	tangled_rope|tangled_rope|piton|snare	mountain|rope|rope|mountain
political_autonomy_mainland_territories	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
poverty_trap_asset_seizure	4	True	-0.0572555047098468	1.0685459314182089	1.1258014361280557	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
power_indexed_classification_variance	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
preah_vihear_territorial_claim	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
predictive_surveillance_extractiveness	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
preparedness_commitment__competence_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
preparedness_commitment__husk_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	unknown|unknown|rope|snare	unknown|unknown|rope|snare	mountain|rope|rope|mountain
preparedness_commitment__hybrid_reading	4	True	-0.005523453507634021	0.5205736588960505	0.5260971124036845	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
preparedness_retention__competence_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
preparedness_retention__husk_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	piton|tangled_rope|rope|snare	piton|tangled_rope|rope|snare	mountain|rope|rope|mountain
preparedness_retention__hybrid_reading	4	True	-0.005523453507634021	0.5205736588960505	0.5260971124036845	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
preparedness_transmission__competence_reading	4	True	-0.00929543553418329	0.30138474988718705	0.3106801854213703	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
preparedness_transmission__husk_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
preparedness_transmission__hybrid_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
press_reformation_causality__beneficiary_deployment	4	True	0.4130163504519409	0.5205736588960505	0.10755730844410955	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	mountain|rope|rope|mountain
