constraint_id,context,chi,tvd,fires,h1
moltbot_religion,institutional,-0.025351,0.602340,True,5
mom_z14_2026,institutional,-0.002113,0.000000,False,0
monetary_regime_transition,institutional,-0.023239,0.236022,True,3
monopoly_fp_house_rule,institutional,-0.020281,0.619613,True,3
monty_hall_conditional_probability,institutional,-0.002388,0.000000,False,0
moores_law,institutional,-0.012676,0.241636,True,4
moral_outsourcing,institutional,-0.035492,0.469620,True,3
mrna_melanoma_therapy,institutional,-0.023239,0.609780,True,5
msgs_asset_bundling,institutional,-0.020281,0.512639,True,3
multi_agent_reward_hacking,institutional,-0.037604,0.455395,True,3
multi_planetary_latency_lock,institutional,-0.031689,0.935619,True,3
mutual_defection_equilibrium,institutional,-0.034647,0.912027,True,3
mvt_theorem_constraint,institutional,-0.004225,0.025371,False,4
naming_as_control,institutional,-0.032534,0.990354,True,3
narcissistic_ego_maintenance,institutional,-0.031689,0.294893,False,0
narrative_capacity_exhaustion,institutional,-0.037182,0.448881,True,3
narrative_engineering_2026,institutional,-0.006338,0.207741,False,0
narrative_overfitting,institutional,-0.036759,0.508658,True,3
nasa_faster_better_cheaper,institutional,-0.033802,0.921747,True,3
nash_equilibrium_coordination,institutional,-0.021971,0.295620,True,3
nato_arctic_defense_cooperation,institutional,-0.016901,0.391254,True,3
ncaa_eligibility_rules,institutional,-0.023239,0.680820,True,5
nds_2022_pacing_challenge,institutional,-0.020281,0.596067,True,3
necessary_day_job,institutional,-0.027464,0.643652,True,3
negative_emissions_arbitrage,institutional,-0.034647,0.475184,True,3
nero_imperial_expropriation,institutional,-0.031689,0.987189,True,3
net_zero_stabilization,institutional,-0.035914,0.202833,True,3
network_effects,institutional,-0.023239,0.494067,True,5
neural_interoperability,institutional,-0.035914,0.277631,True,3
neural_substrate_2026,institutional,-0.021971,0.622462,True,5
neurodiversity_spectrum,institutional,-0.030421,0.426860,True,3
neuroplasticity_plateau,institutional,-0.031689,0.734720,True,3
new_start_expiration,institutional,-0.025351,0.602340,True,5
news_paywall_inequality,institutional,-0.020281,0.420198,True,3
newtons_method_convergence,institutional,-0.003380,0.000000,False,0
nfl_superbowl_halftime_exclusivity,institutional,-0.020281,0.512084,True,3
nfl_superbowl_marketing_regulation,institutional,-0.023239,0.595636,True,5
nine_day_buffer,institutional,-0.021971,0.799506,True,5
no_cloning_theorem,institutional,-0.005969,0.000000,False,0
noether_isomorphism_access,institutional,-0.020281,0.252090,True,3
noether_theorem,institutional,-0.006338,0.000000,False,0
noethers_theorem_symmetry,institutional,-0.002113,0.000000,False,0
non_compete_agreements,institutional,-0.033802,0.895322,True,3
noncentrosymmetric_asoc_coupling,institutional,-0.009550,0.000000,False,0
nonstandard_arithmetic_models,institutional,-0.010563,0.044881,False,4
norm_erosion_threshold,institutional,-0.035914,0.659752,True,3
north_korea_songun_mandatrophy,institutional,-0.040139,0.986969,True,3
north_sea_wind_grid,institutional,-0.019013,0.561497,True,3
notary_ink_dependency,institutional,-0.014788,0.072354,False,0
nsl_hk,institutional,-0.035914,0.971829,True,3
nsw_transmission_bottleneck,institutional,-0.024506,0.982969,True,3
nuclear_order_2026,institutional,-0.023239,0.803322,True,5
nuclear_site_safety_norms,institutional,-0.020281,0.604661,True,3
nuclear_vacuum_2026,institutional,-0.024506,0.864709,True,5
nursery_social_hierarchy,institutional,-0.026196,0.852200,True,3
nvidia_cuda_ecosystem_lockin,institutional,-0.027464,0.747414,True,5
ny_private_school_discount,institutional,-0.020281,0.420198,True,3
nyc_metrocard_art_licensing,institutional,-0.020281,0.291902,True,3
oc_donation_model,institutional,-0.013521,0.179580,True,3
olympic_legacy_curling_investment,institutional,-0.014788,0.213770,True,3
olympic_medal_allocation,institutional,-0.014788,0.268191,True,3
omega1_patching_process,institutional,-0.020281,0.582588,True,3
omelet_perfection_complexity,institutional,-0.010563,0.092251,True,3
ontological_friction_resolution,institutional,-0.030421,0.806212,True,3
open_culture_newsletter,institutional,-0.016056,0.225554,True,3
open_source_commons,institutional,-0.002113,0.000000,False,0
openai_api_access,institutional,-0.023239,0.974823,True,3
openai_codex_app_constraint,institutional,-0.023239,0.977077,True,3
openai_default_data_training,institutional,-0.021971,0.531359,True,5
openai_health_review,institutional,-0.023239,0.680820,True,5
openai_implicit_translator,institutional,-0.021971,0.534237,True,5
openai_prism_development,institutional,-0.023239,0.622937,True,6
openbsd_netiquette_protocol,institutional,-0.025351,0.523606,True,5
openclaw_data_lock_in,institutional,-0.021971,0.697260,True,5
openclaw_regulation,institutional,-0.023239,0.680820,True,5
openscholar_peer_review,institutional,-0.023239,0.983528,True,3
opioid_political_realignment_2026,institutional,-0.028731,0.841028,True,3
optimal_stopping_marriage,institutional,-0.004225,0.000000,False,0
optimization_fragility,institutional,-0.034647,0.973764,True,3
oral_glp1_market_access,institutional,-0.023239,0.543648,True,5
orbital_data_center_2026,institutional,-0.034647,0.980604,True,3
oscar_campaign_spending,institutional,-0.016901,0.391254,True,3
other_peoples_troubles_2026,institutional,-0.031689,0.524359,False,0
overfitting_to_frameworks,institutional,-0.032957,0.469080,True,3
overton_window,institutional,-0.020281,0.607350,True,3
p_g_golden_pear_surveillance,institutional,-0.023239,0.595636,True,5
p_vs_np,institutional,-0.002113,0.000000,False,0
panama_canal_ports,institutional,-0.027464,0.656891,True,3
pancreatic_cancer_lethality_v1,institutional,-0.005969,0.000000,False,0
parable_fish_turtle,institutional,-0.029576,0.894667,True,3
pareto_principle,institutional,-0.005969,0.000000,False,0
paris_municipal_reform_2026,institutional,-0.019858,0.183269,True,3
parkinsons_law,institutional,-0.021126,0.224753,True,3
participatory_observer_hypothesis,institutional,-0.016056,0.400149,True,3
path_dependence_lock_in,institutional,-0.027464,0.916750,True,3
paxsilica_framework,institutional,-0.020281,0.529382,True,3
pe_fund_level_leverage,institutional,-0.028731,0.900347,True,3
pe_rental_market_lockin,institutional,-0.027464,0.758246,True,3
peano_curve_mapping,institutional,-0.010563,0.042669,False,4
pele_microreactor_deployment,institutional,-0.025351,0.550575,True,5
permissive_software_licensing,institutional,-0.008450,0.000000,False,0
perovskite_self_etching,institutional,-0.021971,0.531359,True,5
perseverance_ai_drive,institutional,-0.010563,0.700740,False,0
perseverance_rover_autonomy,institutional,-0.004225,0.000000,False,0
peter_principle,institutional,-0.023239,0.507928,True,5
pfas_regulatory_framework,institutional,-0.032957,0.976819,True,3
pla_aerial_carrier_doctrine,institutional,-0.023239,0.607046,True,5
pla_loyalty_purge,institutional,-0.031689,0.945231,True,3
planetary_boundaries,institutional,-0.033802,0.951386,True,3
planetary_diet_constraint_2026,institutional,-0.004225,0.325593,False,0
planning_fallacy,institutional,-0.023239,0.494067,True,5
plastic_asphalt_mandate,institutional,-0.020281,0.512084,True,3
platform_app_store_duopoly,institutional,-0.023239,0.679370,True,5
platform_cooperativism_governance,institutional,-0.002113,0.000000,False,0
platonic_coparenting_decoupling,institutional,-0.020281,0.158558,True,3
plekha7_synaptic_pruning,institutional,-0.005969,0.000000,False,0
pna,institutional,-0.027464,0.231194,True,3
po_investigation_protocol_bias,institutional,-0.023239,0.840029,True,5
poetic_verse_and_past,institutional,-0.031689,0.548159,True,3
poincare_conjecture,institutional,-0.001194,0.000000,False,0
polar_bear_biobanking,institutional,-0.020281,0.940501,True,5
policy_implementation_gap,institutional,-0.020281,0.663009,True,3
policy_lag_catastrophe,institutional,-0.037182,0.530390,True,3
politeness_face_negotiation,institutional,-0.027464,0.382140,True,3
political_art_factional_alignment,institutional,-0.026196,0.690499,True,3
political_dissident_containment,institutional,-0.035914,0.978176,True,3
portugal_ad_stability_2026,institutional,-0.014788,0.278590,True,3
portugal_polarization_threshold_2026,institutional,-0.023239,0.747753,True,5
portuguese_presidential_term_limits,institutional,-0.000845,0.560821,False,0
postman_survival_protocol,institutional,-0.006338,0.516916,True,3
power_set_axiomatic_extraction,institutional,-0.017323,0.465849,True,3
power_without_responsibility,institutional,-0.038872,0.402525,True,3
prestige_signal_inflation,institutional,-0.034224,0.472959,True,3
price_signal_corruption,institutional,-0.035069,0.445779,True,3
prime_age_male_unwork,institutional,-0.026196,0.585892,True,3
prime_number_theorem,institutional,-0.009550,0.000000,False,0
prisoners_dilemma_equilibrium,institutional,-0.011938,0.000000,False,0
private_credit_market_opacity,institutional,0.493689,0.492315,True,3
private_identity_integration,institutional,-0.016901,0.295691,True,3
procedural_compliance_theater,institutional,-0.024506,0.403604,False,0
procedural_legitimacy_decay,institutional,-0.032112,0.317608,True,3
project_vault_2026,institutional,-0.023239,0.929325,True,5
project_vault_extraction_2026,institutional,-0.032957,0.988114,True,3
proof_of_work_consensus,institutional,-0.021126,0.612258,True,5
protocol_capture_eee,institutional,-0.023239,0.840029,True,5
protocol_drift_accumulation,institutional,-0.035069,0.439413,True,3
public_domain_commons,institutional,-0.000000,0.373210,False,0
publishing_embargo,institutional,-0.014788,0.268191,True,3
pythagorean_geometric_constancy,institutional,-0.002388,0.000000,False,0
qualified_immunity,institutional,-0.033802,0.895322,True,3
quantum_entanglement_protocol,institutional,-0.008450,0.070768,True,3
quantum_measurement_gap,institutional,-0.005969,0.000000,False,0
quantum_nonlocality_2026,institutional,-0.000000,0.000000,False,0
quellcrist_falconer_justice,institutional,-0.038027,0.979639,True,3
quine_self_replication,institutional,-0.008450,0.539640,True,4
qwerty_vs_dvorak,institutional,-0.016901,0.492608,True,3
raac_school_maintenance,institutional,-0.023239,0.825812,True,5
radiologic_diagnostic_threshold,institutional,-0.029576,0.478985,True,3
rafah_crossing_lifeline,institutional,-0.006338,0.000000,False,0
railway_gauge_standard,institutional,-0.012676,0.313615,False,0
ramsey_numbers,institutional,-0.017906,0.000000,False,0
rare_earth_coop_2026,institutional,-0.000845,0.975508,False,0
rare_earth_dependency,institutional,-0.025351,0.602340,True,5
rare_earth_export_restrictions,institutional,-0.023239,0.595636,True,5
rare_earth_hydrogen_extraction,institutional,-0.020281,0.420198,True,3
rare_earth_seabed_mining,institutional,-0.027464,0.308887,True,3
rational_inertia_trap,institutional,-0.031689,0.890508,True,3
recipe_scaling_ai,institutional,-0.020703,0.080512,True,3
reciprocity_laws_math,institutional,-0.005969,0.000000,False,0
regional_military_deterrence_mideast,institutional,-0.027464,0.814147,True,3
regulatory_capture,institutional,-0.033802,0.186500,True,3
regulatory_pathway_psychedelic_therapy,institutional,0.139865,0.471398,True,3
relativity_of_simultaneity,institutional,-0.000000,0.000000,False,0
relativity_physical_invariance,institutional,-0.002388,0.000000,False,0
rent_seeking_equilibrium,institutional,-0.035492,0.469620,True,3
repair_probe_incomplete,institutional,-0.065657,0.042214,False,3
reputational_cascade_failure,institutional,-0.038449,0.389857,True,3
requirement_invasive_diabetes_testing,institutional,-0.031689,0.923208,True,3
responsibility_dilution,institutional,-0.038027,0.399030,True,3
responsibility_without_power,institutional,-0.038449,0.425574,True,3
rfc9293_state_machine,institutional,-0.008450,0.067117,True,3
rices_theorem_undecidability,institutional,-0.005969,0.000000,False,0
riot_incentive_loop_2026,institutional,-0.034647,0.433687,False,0
risk_socialization_threshold,institutional,-0.037182,0.450257,True,3
ritual_transition_scaffold,institutional,-0.014788,0.470560,True,5
ritual_without_belief,institutional,-0.035069,0.562434,True,3
rn_proteus_adoption,institutional,-0.008450,0.179650,False,0
robustness_vs_efficiency_tradeoff,institutional,-0.035492,0.978760,True,3
roc_african_exarchate,institutional,-0.028731,0.963721,True,3
rogers_commission_institutional_analysis,institutional,-0.035914,0.957033,True,3
rogue_wave_control_2026,institutional,-0.006338,0.904221,False,0
roman_bath_system,institutional,-0.020281,0.512639,True,3
roman_colosseum_games,institutional,-0.023239,0.628602,True,5
roman_monumental_construction,institutional,-0.020281,0.529382,True,3
roman_road_network,institutional,-0.023239,0.579376,True,5
rosen_bridge_protocol,institutional,-0.021126,0.056967,True,3
rotation_seven_black_soil,institutional,-0.040139,0.009216,False,3
rotation_seven_isolation,institutional,-0.035914,0.931488,True,3
rotation_seven_kubo_ranking,institutional,-0.031689,0.935398,True,3
royal_navy_middle_east_withdrawal,institutional,-0.033802,0.311036,True,3
rule_update_failure,institutional,-0.030421,0.584701,False,0
rules_based_international_order,institutional,-0.031689,0.548159,True,3
russells_paradox_self_reference,institutional,-0.029576,0.915466,True,3
russian_war_cannibalization,institutional,-0.033802,0.933613,True,3
sa_renewable_price_differential,institutional,-0.017746,0.365440,True,3
sadhu_integrity_protocol,institutional,-0.012676,0.115282,True,4
sapir_whorf_hypothesis,institutional,-0.023239,0.582186,True,5
sat_csp_complexity,institutional,-0.016901,0.331232,True,3
satellite_d2m_standard,institutional,-0.019013,0.302985,True,3
scam_compound_2026,institutional,-0.035914,0.983257,True,3
scam_doubt_manufacturing,institutional,-0.031689,0.942845,True,3
scientific_paradigm_lifecycle,institutional,-0.020281,0.627998,True,3
scurvy_maritime_extraction,institutional,-0.038027,0.954602,True,3
second_order_unintended_consequences,institutional,-0.035914,0.452660,False,0
seedance_export_restriction,institutional,-0.023239,0.680820,True,5
self_surpassing,institutional,-0.033802,0.895322,True,3
semantic_attack_surface,institutional,-0.036759,0.470332,True,3
semantic_overload_friction,institutional,-0.023239,0.891296,True,5
semiconductor_fabrication_chokepoint,institutional,-0.023239,0.633966,True,6
semiconductor_mission_2026,institutional,-0.020281,0.512084,True,3
